36.628148,101.798381,7142
36.628126,101.798254,7169
36.628186,101.798088,7180
36.628291,101.79799,7147
36.628352,101.797846,7146
36.628454,101.797742,7132
36.628497,101.797625,7134
36.628568,101.797499,7128
36.628613,101.797347,7136
36.628679,101.797203,7137
36.628739,101.797086,7135
36.628801,101.796973,7133
36.628847,101.796857,7133
36.628897,101.796746,7131
36.628946,101.796644,7131
36.629017,101.796568,7129
36.629034,101.796501,7129
36.629083,101.796383,7129
36.629139,101.796273,7128
36.629202,101.796152,7127
36.629271,101.796031,7127
36.62934,101.795892,7126
36.629403,101.795753,7125
36.629451,101.79561,7124
36.629518,101.79548,7121
36.629582,101.795336,7121
36.629626,101.795236,7120
36.629675,101.79514,7119
36.629752,101.795,7116
36.629813,101.794897,7115
36.629854,101.794779,7117
36.629914,101.794678,7115
36.629971,101.794561,7115
36.63003,101.794449,7116
36.63009,101.794347,7113
36.630136,101.794234,7114
36.630176,101.79412,7114
36.630221,101.794012,7115
36.630264,101.793902,7118
36.630307,101.793798,7118
36.630363,101.793651,7119
36.630403,101.793506,7119
36.630444,101.793356,7119
36.630482,101.793248,7120
36.630512,101.793141,7117
36.630561,101.793027,7117
36.630612,101.792912,7117
36.630675,101.792789,7118
36.630719,101.792668,7118
36.630765,101.792561,7118
36.630799,101.792454,7120
36.63088,101.792357,7120
36.630936,101.792312,7125
36.630936,101.792312,7125
36.630935,101.792312,7124
36.630948,101.792307,7124
36.63097,101.792258,7125
36.631028,101.792159,7126
36.63108,101.792032,7126
36.631122,101.791932,7127
36.631163,101.791832,7127
36.631202,101.791724,7128
36.631249,101.791621,7129
36.631291,101.791507,7129
36.631339,101.79139,7129
36.631397,101.791276,7131
36.631455,101.791152,7131
36.63154,101.791011,7133
36.631606,101.790868,7133
36.6317,101.790716,7135
36.631794,101.79055,7136
36.631885,101.790371,7138
36.631967,101.790185,7137
36.632038,101.789993,7135
36.632082,101.789895,7134
36.632125,101.789796,7134
36.632167,101.789695,7134
36.632211,101.789593,7134
36.632263,101.789488,7133
36.632301,101.789384,7132
36.632344,101.789277,7131
36.632385,101.789173,7131
36.632462,101.78897,7128
36.632505,101.788867,7129
36.632542,101.788763,7129
36.632581,101.788661,7130
36.632646,101.788454,7132
36.632686,101.788353,7132
36.632731,101.788247,7134
36.632812,101.78805,7135
36.632878,101.787846,7136
36.632957,101.787651,7136
36.633025,101.787456,7137
36.633103,101.787258,7140
36.633183,101.787087,7141
36.633219,101.786966,7142
36.633274,101.786922,7145
36.633244,101.78691,7147
36.633211,101.786855,7147
36.633235,101.786727,7149
36.633298,101.78659,7150
36.633353,101.786494,7152
36.633431,101.786351,7151
36.633485,101.78625,7150
36.633533,101.786134,7151
36.633597,101.786011,7152
36.633662,101.785882,7152
36.633719,101.785748,7149
36.633796,101.785598,7152
36.633873,101.785433,7155
36.633961,101.785282,7156
36.634041,101.785131,7157
36.634103,101.784972,7159
36.634166,101.784812,7161
36.634232,101.784659,7161
36.634298,101.784499,7163
36.634365,101.784341,7165
36.634422,101.784192,7167
36.634468,101.784079,7170
36.634468,101.784079,7170
36.634469,101.784074,7169
36.634486,101.783958,7166
36.634502,101.783821,7165
36.634549,101.783711,7163
36.63461,101.783618,7163
36.634695,101.78357,7162
36.634724,101.783559,7161
36.634732,101.78344,7164
36.634756,101.783318,7164
36.634764,101.783258,7165
36.634781,101.783185,7167
36.634749,101.783084,7164
36.634671,101.782995,7165
36.634588,101.782918,7168
36.634461,101.78286,7178
36.634382,101.782749,7182
36.634278,101.782643,7185
36.634176,101.782555,7187
36.634047,101.782486,7188
36.633946,101.782462,7189
36.633916,101.782496,7197
36.633916,101.782483,7200
36.633774,101.782446,7203
36.633683,101.782372,7205
36.633568,101.782299,7206
36.633478,101.782259,7209
36.633357,101.78213,7212
36.633291,101.782014,7216
36.633176,101.782019,7220
36.633239,101.781854,7219
36.633184,101.781714,7220
36.63305,101.781617,7213
36.632933,101.781511,7209
36.632816,101.781402,7203
36.632699,101.781303,7202
36.632593,101.781207,7200
36.632484,101.781114,7197
36.632393,101.781031,7195
36.632312,101.780963,7197
36.632234,101.780902,7196
36.632153,101.780843,7197
36.632067,101.780765,7200
36.63198,101.780691,7204
36.631921,101.780605,7209
36.631871,101.780504,7209
36.631795,101.780407,7215
36.631704,101.780328,7223
36.631626,101.780241,7231
36.631512,101.780149,7241
36.631409,101.780076,7248
36.631309,101.780001,7255
36.631203,101.779955,7262
36.631091,101.779917,7276
36.631041,101.779808,7293
36.630967,101.77972,7307
36.630876,101.779647,7320
36.63081,101.779549,7331
36.630756,101.779449,7338
36.630705,101.779379,7350
36.630705,101.779379,7350
36.630708,101.779386,7352
36.630667,101.779367,7357
36.630548,101.779261,7367
36.630419,101.779155,7370
36.630318,101.779076,7375
36.630232,101.779018,7373
36.630155,101.778955,7374
36.630053,101.778901,7377
36.629955,101.778864,7373
36.629862,101.778847,7368
36.629742,101.778826,7363
36.629646,101.778788,7365
36.629555,101.778792,7360
36.629466,101.778734,7362
36.629343,101.778701,7360
36.629253,101.778642,7361
36.629131,101.778568,7365
36.629027,101.77847,7368
36.628937,101.778455,7373
36.628825,101.778448,7384
36.628725,101.77843,7381
36.628647,101.778356,7381
36.628548,101.77834,7385
36.628457,101.778321,7389
36.628369,101.778279,7396
36.628281,101.778194,7390
36.628191,101.778131,7393
36.628104,101.778088,7395
36.62799,101.77806,7397
36.62788,101.777993,7398
36.627792,101.777909,7399
36.627737,101.777778,7397
36.627671,101.777688,7397
36.627575,101.777578,7401
36.627492,101.777502,7406
36.627411,101.777417,7410
36.627326,101.777362,7414
36.627227,101.777303,7417
36.627129,101.777247,7420
36.627028,101.777192,7423
36.626868,101.777124,7425
36.626747,101.777034,7427
36.626597,101.776964,7431
36.626445,101.776868,7436
36.62633,101.776781,7439
36.626266,101.776704,7445
36.626194,101.776628,7452
36.62606,101.776531,7461
36.625986,101.776366,7467
36.625887,101.776247,7471
36.625787,101.776139,7474
36.625696,101.776036,7479
36.625616,101.775929,7484
36.625523,101.775818,7488
36.625456,101.775731,7493
36.62537,101.775626,7498
36.625326,101.775511,7503
36.625236,101.77543,7512
36.625179,101.77533,7517
36.625092,101.7753,7528
36.625018,101.775238,7534
36.624919,101.77519,7531
36.62478,101.77514,7532
36.624668,101.775115,7527
36.624507,101.775004,7540
36.624428,101.774908,7537
36.624359,101.774782,7538
36.624339,101.774635,7527
36.624338,101.774504,7518
36.624323,101.774368,7502
36.6243,101.774223,7489
36.624296,101.77406,7477
36.624327,101.773909,7466
36.624383,101.773768,7463
36.624412,101.77363,7450
36.62445,101.773526,7440
36.624497,101.773429,7429
36.624513,101.773367,7409
36.624503,101.773354,7405
36.624503,101.773354,7405
36.624502,101.773354,7404
36.624513,101.773296,7398
36.624591,101.773201,7385
36.624669,101.773096,7377
36.624724,101.773006,7373
36.624795,101.77291,7370
36.624861,101.772799,7365
36.624932,101.772687,7362
36.624997,101.772543,7360
36.625066,101.772386,7357
36.625145,101.772236,7354
36.62523,101.772075,7350
36.625324,101.771913,7347
36.625415,101.771746,7343
36.625542,101.771601,7332
36.625671,101.771468,7328
36.625772,101.771312,7319
36.625853,101.771171,7313
36.625886,101.771008,7311
36.625927,101.770856,7308
36.625996,101.770731,7304
36.626048,101.770543,7292
36.626086,101.770357,7285
36.626129,101.770192,7282
36.626166,101.770026,7279
36.626189,101.769871,7279
36.626221,101.769734,7277
36.626257,101.769628,7277
36.626299,101.769577,7273
36.626302,101.769568,7273
36.626308,101.769551,7273
36.62631,101.769547,7273
36.62631,101.769547,7273
36.626313,101.769544,7273
36.626322,101.769511,7272
36.626376,101.769411,7271
36.626431,101.769311,7274
36.626502,101.769195,7277
36.626595,101.769075,7283
36.62661,101.768955,7278
36.626644,101.768824,7272
36.62669,101.768677,7270
36.626731,101.768537,7265
36.626791,101.768394,7262
36.626826,101.768288,7261
36.626854,101.76817,7260
36.62688,101.768047,7261
36.626898,101.767905,7259
36.626932,101.767764,7259
36.626975,101.76763,7259
36.627016,101.767497,7256
36.627019,101.76736,7259
36.627036,101.767221,7261
36.627065,101.767092,7264
36.627128,101.766952,7268
36.627172,101.766807,7279
36.627201,101.766676,7283
36.627268,101.766563,7286
36.627338,101.766479,7290
36.62739,101.766494,7287
36.627401,101.766448,7287
36.627379,101.766372,7290
36.627348,101.766275,7294
36.627383,101.766126,7300
36.627479,101.765987,7304
36.627546,101.765895,7306
36.627586,101.76575,7310
36.627694,101.765554,7312
36.627751,101.765445,7315
36.627809,101.765263,7319
36.627828,101.765141,7328
36.627871,101.765012,7338
36.627902,101.764891,7346
36.627916,101.76477,7353
36.628001,101.764616,7366
36.628074,101.764494,7373
36.628119,101.764385,7375
36.628163,101.764269,7379
36.628196,101.764149,7381
36.628243,101.764032,7382
36.6283,101.763913,7382
36.628383,101.763744,7382
36.628439,101.763639,7384
36.628522,101.763523,7384
36.628593,101.763406,7386
36.628635,101.763357,7392
36.628711,101.763288,7395
36.628796,101.763207,7402
36.628912,101.763133,7405
36.628994,101.763051,7408
36.629009,101.762935,7405
36.629045,101.762776,7407
36.629102,101.762624,7408
36.629138,101.762519,7408
36.629184,101.762391,7411
36.62919,101.762242,7413
36.629189,101.762127,7415
36.6292,101.762006,7416
36.629209,101.761877,7415
36.629232,101.761742,7409
36.629256,101.761629,7405
36.629283,101.761509,7401
36.629323,101.761333,7397
36.629384,101.761248,7397
36.629447,101.761116,7393
36.629486,101.760966,7393
36.629527,101.760767,7400
36.629556,101.76058,7408
36.629626,101.760449,7405
36.629683,101.760311,7407
36.629751,101.760202,7401
36.629818,101.760091,7396
36.629821,101.760005,7404
36.629815,101.759921,7408
36.629856,101.759815,7412
36.629911,101.759696,7413
36.629968,101.759655,7407
36.630027,101.759607,7397
36.63006,101.759586,7392
36.630058,101.759572,7391
36.630065,101.759543,7389
36.63008,101.759498,7386
36.630111,101.759414,7381
36.630157,101.759322,7377
36.630223,101.759232,7378
36.630227,101.759184,7379
36.630256,101.759127,7381
36.630284,101.759105,7383
36.630284,101.759105,7383
36.630285,101.759103,7384
36.630292,101.759093,7384
36.630338,101.759101,7385
36.630419,101.759097,7387
36.630515,101.759071,7389
36.630596,101.75905,7390
36.630658,101.758995,7392
36.630691,101.758953,7393
36.630738,101.758942,7394
36.630774,101.758926,7397
36.63078,101.758912,7398
36.63078,101.758912,7398
36.630784,101.758907,7398
36.630788,101.758897,7398
36.630795,101.758884,7399
36.630799,101.758878,7399
36.6308,101.75888,7399
36.630802,101.758878,7399
36.630805,101.758874,7399
36.630805,101.758873,7399
36.630803,101.758877,7399
36.630803,101.758877,7399
36.630797,101.758882,7399
36.630791,101.758891,7399
36.630785,101.758901,7399
36.630779,101.75891,7399
36.63077,101.758917,7399
36.630672,101.758923,7399
36.630618,101.7589,7399
36.630599,101.758902,7400
36.630594,101.758933,7400
36.630555,101.758963,7402
36.630528,101.759014,7404
36.630518,101.759059,7405
36.630504,101.7591,7406
36.630462,101.759131,7407
36.630456,101.759136,7407
36.630456,101.759136,7407
36.630453,101.759144,7407
36.630449,101.759156,7407
36.630543,101.75921,7407
36.630643,101.759258,7407
36.630719,101.759326,7407
36.63076,101.759442,7406
36.630835,101.759561,7406
36.630923,101.759633,7406
36.630924,101.759677,7405
36.630983,101.759724,7404
36.63106,101.759705,7401
36.631076,101.759704,7399
36.631073,101.759712,7399
36.631075,101.759718,7399
36.631083,101.759711,7399
36.631089,101.759705,7399
36.631091,101.759708,7399
36.631094,101.759711,7399
36.631098,101.75971,7398
36.631103,101.759709,7398
36.631102,101.759716,7398
36.631102,101.759716,7398
36.631102,101.759724,7398
36.631101,101.759738,7398
36.631104,101.759746,7398
36.631104,101.759746,7398
36.631111,101.759745,7398
36.631218,101.759794,7397
36.63133,101.759848,7396
36.631369,101.759884,7396
36.631374,101.759884,7396
36.631374,101.759884,7396
36.631377,101.759887,7396
36.631454,101.759983,7394
36.631647,101.760032,7390
36.63168,101.760079,7390
36.631756,101.7601,7390
36.631852,101.760149,7389
36.631994,101.760191,7390
36.63209,101.760225,7392
36.632142,101.760355,7391
36.632182,101.760398,7388
36.632212,101.760422,7387
36.632224,101.760456,7385
36.632263,101.760506,7384
36.632273,101.760538,7384
36.632183,101.760616,7378
36.6322,101.760696,7375
36.632226,101.760741,7374
36.632227,101.760762,7374
36.632225,101.76077,7373
36.632225,101.76077,7373
36.632224,101.760776,7373
36.63224,101.760829,7369
36.632223,101.760852,7366
36.632199,101.760869,7365
36.632193,101.760888,7367
36.632226,101.761029,7374
36.63222,101.761065,7375
36.632206,101.761104,7375
36.63218,101.761134,7374
36.632182,101.761179,7374
36.632166,101.761216,7375
36.632193,101.760972,7350
36.632204,101.760882,7347
36.632161,101.760812,7344
36.632155,101.760749,7341
36.632195,101.760738,7337
36.632207,101.760724,7335
36.632207,101.760724,7335
36.632203,101.76072,7334
36.63221,101.760764,7334
36.632223,101.76084,7334
36.63223,101.760948,7333
36.632288,101.760963,7333
36.632329,101.760977,7330
36.632379,101.761001,7329
36.632416,101.761026,7329
36.63247,101.761022,7328
36.632499,101.761041,7328
36.632518,101.761098,7328
36.632549,101.761131,7328
36.632586,101.761135,7328
36.632631,101.761209,7328
36.632696,101.761313,7328
36.632776,101.761378,7328
36.632853,101.76145,7329
36.632929,101.761512,7329
36.632967,101.761663,7329
36.633021,101.761773,7329
36.633049,101.761762,7329
36.633049,101.761762,7329
36.633049,101.761765,7328
36.633129,101.761767,7331
36.633107,101.761796,7332
36.633088,101.761851,7339
36.633117,101.761911,7343
36.633165,101.761929,7348
36.633172,101.761931,7350
36.633172,101.761931,7350
36.633174,101.761932,7350
36.633184,101.76194,7359
36.633207,101.76198,7365
36.633198,101.762006,7378
36.63319,101.762052,7380
36.633164,101.762097,7383
36.633149,101.762143,7382
36.633092,101.762185,7386
36.633065,101.76222,7385
36.633047,101.76224,7387
36.63303,101.762242,7386
36.633021,101.762238,7387
36.633009,101.762237,7386
36.632997,101.762238,7386
36.633028,101.762163,7387
36.63303,101.762157,7387
36.63303,101.762157,7387
36.633034,101.76215,7388
36.633034,101.762137,7389
