39.9769616666667,116.33081,0
39.97696,116.330815,0
39.9768283333333,116.33051,0
39.9768266666667,116.330508333333,0
39.97683,116.330511666667,0
39.9768316666667,116.330513333333,0
39.97683,116.330513333333,0
39.9768266666667,116.330501666667,0
39.9768266666667,116.3305,0
39.9768266666667,116.330503333333,0
39.9768266666667,116.330506666667,0
39.9768266666667,116.330505,0
39.9768233333333,116.330495,0
39.9768216666667,116.330493333333,0
39.976825,116.330496666667,0
39.9768266666667,116.3305,0
39.976825,116.330496666667,0
39.9768116666667,116.330488333333,0
39.9768116666667,116.330486666667,0
39.976815,116.33049,0
39.97682,116.330491666667,0
39.9768183333333,116.33049,0
39.9768066666667,116.330483333333,0
39.976805,116.330481666667,0
39.9768066666667,116.330483333333,0
39.97681,116.330485,0
39.9768083333333,116.330485,0
39.9768016666667,116.330478333333,0
39.9768016666667,116.330476666667,0
39.9768033333333,116.330478333333,0
39.976805,116.33048,0
39.9768033333333,116.33048,0
39.9767983333333,116.330473333333,0
39.9767966666667,116.330473333333,0
39.9767983333333,116.330475,0
39.9768,116.330476666667,0
39.9768,116.330475,0
39.97679,116.330471666667,0
39.9767883333333,116.330471666667,0
39.97679,116.33047,0
39.976795,116.330473333333,0
39.9767933333333,116.330471666667,0
39.97678,116.330471666667,0
39.9767783333333,116.33047,0
39.9767816666667,116.330471666667,0
39.9767866666667,116.330471666667,0
39.9767833333333,116.330471666667,0
39.976775,116.33046,0
39.9767733333333,116.330456666667,0
39.976775,116.330463333333,0
39.9767766666667,116.330468333333,0
39.976775,116.330465,0
39.97677,116.330448333333,0
39.97677,116.330445,0
39.97677,116.33045,0
39.9767733333333,116.330455,0
39.9767716666667,116.330453333333,0
39.97677,116.330436666667,0
39.9767733333333,116.330431666667,0
39.97677,116.330438333333,0
39.97677,116.330443333333,0
39.97677,116.330441666667,0
39.976775,116.33042,0
39.976775,116.330416666667,0
39.976775,116.330423333333,0
39.976775,116.33043,0
39.976775,116.330426666667,0
39.976775,116.330406666667,0
39.976775,116.330403333333,0
39.976775,116.33041,0
39.976775,116.330415,0
39.976775,116.330411666667,0
39.9767733333333,116.330395,0
39.9767733333333,116.330391666667,0
39.976775,116.330396666667,0
39.976775,116.330401666667,0
39.976775,116.3304,0
39.9767716666667,116.330381666667,0
39.97677,116.330378333333,0
39.9767716666667,116.330383333333,0
39.9767733333333,116.33039,0
39.9767716666667,116.330386666667,0
39.9767666666667,116.33037,0
39.9767666666667,116.330366666667,0
39.9767683333333,116.330371666667,0
39.97677,116.330376666667,0
39.97677,116.330375,0
39.9767633333333,116.330361666667,0
39.9767616666667,116.33036,0
39.976765,116.330363333333,0
39.976765,116.330365,0
39.976765,116.330365,0
39.9767583333333,116.330356666667,0
