29.648361,91.089951,11906
29.648375,91.089753,11919
29.648328,91.089526,11936
29.64835,91.089336,11982
29.648264,91.088401,11965
29.648211,91.087916,11959
29.648191,91.087666,11955
29.648166,91.087409,11949
29.648146,91.087154,11946
29.648129,91.086899,11949
29.648103,91.086641,11946
29.648084,91.08638,11946
29.648063,91.086118,11946
29.64805,91.085865,11946
29.648025,91.085389,11946
29.648016,91.08519,11946
29.648013,91.085018,11949
29.648013,91.084861,11955
29.648005,91.084699,11955
29.648001,91.084529,11959
29.647986,91.084355,11959
29.647969,91.084175,11959
29.647954,91.083995,11959
29.647926,91.083618,11965
29.647909,91.083425,11969
29.647898,91.083225,11972
29.647888,91.083021,11975
29.647876,91.082814,11975
29.647873,91.082613,11975
29.647866,91.082416,11978
29.647856,91.082238,11975
29.647863,91.082081,11982
29.647873,91.081753,11985
29.647883,91.081595,11985
29.647884,91.081425,11988
29.647879,91.081248,11991
29.647871,91.081066,11991
29.64787,91.080884,11995
29.647873,91.080704,11998
29.647881,91.080531,12001
29.647893,91.080366,12005
29.64792,91.080066,12011
29.647929,91.079936,12011
29.647938,91.079826,12011
29.647918,91.079713,12008
29.647866,91.079618,12005
29.647766,91.079551,12001
29.647671,91.079508,11998
29.647576,91.079483,11998
29.647493,91.079476,11998
29.647335,91.07954,11995
29.647254,91.079598,11991
29.647193,91.079681,11991
29.647143,91.079776,11991
29.647088,91.07987,11988
29.647029,91.079964,11988
29.646966,91.080066,11988
29.646899,91.080176,11988
29.646829,91.080303,11985
29.646703,91.080591,11982
29.646651,91.080746,11982
29.646604,91.080905,11978
29.646566,91.081076,11978
29.646533,91.081243,11978
29.646505,91.08141,11982
29.646476,91.081566,11982
29.646446,91.081713,11985
29.646411,91.081845,11985
29.64631,91.082059,11991
29.646244,91.082145,11991
29.646168,91.082198,11995
29.646088,91.082233,11998
29.646003,91.08226,11998
29.645901,91.082281,11998
29.645795,91.082301,12001
29.645678,91.08232,11998
29.645549,91.082338,11995
29.645268,91.082371,11998
29.645111,91.082378,11998
29.644955,91.082395,11995
29.644808,91.082418,11998
29.644656,91.082438,11995
29.644498,91.082456,11998
29.644338,91.082478,11998
29.644171,91.082504,11998
29.644,91.082531,11998
29.643644,91.082581,11998
29.643463,91.082608,11998
29.643274,91.082636,11998
29.643081,91.082663,11998
29.642886,91.08269,11998
29.642686,91.082724,11998
29.642483,91.082755,11998
29.642276,91.082786,11998
29.642068,91.082823,11998
29.641631,91.082876,11995
29.641415,91.082908,11995
29.641196,91.082931,11995
29.640978,91.082949,11998
29.640764,91.082983,11995
29.640541,91.083011,11991
29.640318,91.08304,11991
29.640091,91.083074,11995
29.639861,91.083106,11995
29.639393,91.083166,11998
29.639158,91.0832,11998
29.638924,91.083238,11998
29.638684,91.083273,11998
29.638441,91.08331,11998
29.638193,91.083341,12001
29.637944,91.083375,12001
